ID,Price,Brand,Model,Year,Title_Status,Mileage,Color,State,Country,Condition
1562,24500,ford,flex,2019,clean vehicle,19493,gray,pennsylvania, usa,3 days left
1563,16500,ford,fusion,2019,clean vehicle,36956,black,california, usa,8 days left
1564,56500,ford,door,2017,clean vehicle,23223,gold,texas, usa,2 days left
1565,10400,ford,fusion,2019,clean vehicle,13085,gray,pennsylvania, usa,2 days left
1566,22800,ford,explorer,2018,clean vehicle,36124,silver,oklahoma, usa,21 hours left
1567,26500,ford,flex,2019,clean vehicle,19147,white,pennsylvania, usa,3 days left
1568,23800,ford,flex,2019,clean vehicle,24993,red,pennsylvania, usa,3 days left
1569,24700,ford,f-150,2018,clean vehicle,41127,white,oklahoma, usa,21 hours left
1570,12400,ford,fusion,2019,clean vehicle,32365,black,pennsylvania, usa,2 days left
1571,16600,ford,fusion,2019,clean vehicle,27774,white,pennsylvania, usa,2 days left
1572,11200,ford,door,2015,clean vehicle,105027,blue,oklahoma, usa,21 hours left
1573,15900,ford,fusion,2019,clean vehicle,27806,silver,pennsylvania, usa,2 days left
1574,7700,ford,door,2015,clean vehicle,54198,blue,oklahoma, usa,21 hours left
1575,15100,ford,fusion,2019,clean vehicle,30181,white,pennsylvania, usa,2 days left
1576,7200,ford,door,2013,clean vehicle,82670,black,oklahoma, usa,21 hours left
1577,15600,ford,fusion,2019,clean vehicle,36305,gold,pennsylvania, usa,2 days left
1578,39700,ford,srw,2019,clean vehicle,10475,white,oklahoma, usa,21 hours left
1579,16000,ford,fusion,2019,clean vehicle,34734,gray,pennsylvania, usa,2 days left
1580,7500,ford,door,2012,clean vehicle,186713,black,oklahoma, usa,8 days left
1581,15500,ford,srw,2017,clean vehicle,132150,white,oregon, usa,28 minutes
1582,19000,ford,taurus,2019,clean vehicle,12928,gray,pennsylvania, usa,3 days left
1583,5500,ford,door,2015,clean vehicle,116539,silver,oklahoma, usa,8 days left
1584,38700,ford,drw,2018,clean vehicle,59549,white,oklahoma, usa,21 hours left
1585,21000,ford,taurus,2019,clean vehicle,12174,red,pennsylvania, usa,3 days left
1586,28500,ford,door,2016,clean vehicle,96129,white,oklahoma, usa,8 days left
1587,37200,ford,drw,2018,clean vehicle,89809,white,oklahoma, usa,21 hours left
1588,18500,ford,taurus,2019,clean vehicle,18202,white,pennsylvania, usa,3 days left
1589,15000,ford,door,2015,clean vehicle,128505,white,oklahoma, usa,8 days left
1590,37700,ford,drw,2017,clean vehicle,43527,white,oklahoma, usa,21 hours left
1591,22200,ford,transit,2019,clean vehicle,15792,white,pennsylvania, usa,2 days left
1592,39950,ford,f-150,2019,clean vehicle,9278,white,georgia, usa,4 days left
1593,37600,ford,drw,2017,clean vehicle,41925,white,oklahoma, usa,21 hours left
1594,18500,ford,taurus,2019,clean vehicle,16924,white,pennsylvania, usa,3 days left
1595,10000,ford,door,2013,clean vehicle,119869,silver,florida, usa,2 days left
1596,20500,ford,taurus,2019,clean vehicle,17260,silver,pennsylvania, usa,3 days left
1597,5700,ford,door,2013,clean vehicle,89490,white,florida, usa,2 days left
1598,21000,ford,transit,2019,clean vehicle,40772,white,pennsylvania, usa,3 days left
1599,22500,ford,transit,2019,clean vehicle,25623,white,pennsylvania, usa,2 days left
1600,29000,ford,f-150,2019,clean vehicle,11669,white,colorado, usa,24 hours left
1601,13200,ford,door,2013,clean vehicle,138524,black,florida, usa,2 days left
1602,25500,ford,transit,2019,clean vehicle,13644,white,pennsylvania, usa,2 days left
1603,25700,ford,door,2016,clean vehicle,147935,white,texas, usa,2 days left
1604,18900,ford,doors,2015,clean vehicle,44456,charcoal,new york, usa,10 days left
1605,31500,ford,wagon,2019,clean vehicle,20357,black,pennsylvania, usa,2 days left
1606,45500,ford,door,2017,clean vehicle,66366,black,florida, usa,48 minutes
1607,11000,ford,door,2017,clean vehicle,43532,gray,pennsylvania, usa,21 hours left
1608,18288,ford,doors,2015,clean vehicle,45218,gray,new york, usa,10 days left
1609,20000,ford,door,2017,clean vehicle,85688,white,florida, usa,48 minutes
1610,36600,ford,door,2016,clean vehicle,58902,white,pennsylvania, usa,21 hours left
1611,18299,ford,doors,2015,clean vehicle,59869,silver,pennsylvania, usa,10 days left
1612,10000,ford,escape,2017,clean vehicle,35021,silver,colorado, usa,8 days left
1613,4100,ford,door,2012,clean vehicle,100264,silver,pennsylvania, usa,21 hours left
1614,30995,ford,door,2015,clean vehicle,157057,off-white,texas, usa,2 days left
1615,1750,ford,door,2012,salvage insurance,181316,black,minnesota, usa,8 days left
1616,31500,ford,wagon,2019,clean vehicle,23222,black,pennsylvania, usa,2 days left
1617,13500,ford,door,2016,clean vehicle,87686,white,colorado, usa,8 days left
1618,7500,ford,door,2014,clean vehicle,162918,blue,texas, usa,6 hours left
1619,650,ford,door,2017,salvage insurance,0,black,california, usa,2 days left
1620,22800,ford,wagon,2019,clean vehicle,32526,white,pennsylvania, usa,2 days left
1621,11300,ford,door,2016,clean vehicle,69402,white,colorado, usa,8 days left
1622,32700,ford,door,2014,clean vehicle,76336,white,texas, usa,7 hours left
1623,1350,ford,door,2012,salvage insurance,163334,white,virginia, usa,3 days left
1624,21900,ford,wagon,2019,clean vehicle,47628,white,pennsylvania, usa,2 days left
1625,11700,ford,door,2014,clean vehicle,135283,orange,texas, usa,6 hours left
1626,6500,ford,door,2014,salvage insurance,147903,white,georgia, usa,3 days left
1627,9800,ford,door,2014,clean vehicle,74181,black,colorado, usa,8 days left
1628,11000,ford,door,2014,clean vehicle,77386,white,texas, usa,6 hours left
1629,1150,ford,door,2014,salvage insurance,123349,red,georgia, usa,3 days left
1630,13000,ford,cutaway,2013,clean vehicle,136661,white,colorado, usa,8 days left
1631,5500,ford,door,2013,clean vehicle,109600,silver,texas, usa,2 days left
1632,6000,ford,door,2014,salvage insurance,125369,black,massachusetts, usa,3 days left
1633,11200,ford,door,2013,clean vehicle,122861,blue,texas, usa,6 hours left
1634,5000,ford,door,2016,salvage insurance,110826,gray,massachusetts, usa,3 days left
1635,23400,ford,f-150,2019,clean vehicle,12198,white,missouri, usa,21 hours left
1636,13500,ford,door,2019,salvage insurance,45512,red,massachusetts, usa,3 days left
1637,22900,ford,f-150,2019,clean vehicle,15656,white,missouri, usa,21 hours left
1638,20000,ford,fusion,2020,clean vehicle,23984,silver,virginia, usa,2 days left
1639,22900,ford,f-150,2019,clean vehicle,15821,white,missouri, usa,21 hours left
1640,27000,ford,mustang,2020,clean vehicle,12748,red,virginia, usa,2 days left
1641,54500,ford,expedition,2019,clean vehicle,9865,blue,oklahoma, usa,2 days left
1642,20600,ford,fusion,2020,clean vehicle,17858,black,virginia, usa,2 days left
1643,23500,ford,f-150,2019,clean vehicle,6711,white,missouri, usa,21 hours left
1644,53000,ford,expedition,2019,clean vehicle,14939,blue,oklahoma, usa,2 days left
1645,23600,ford,transit,2019,clean vehicle,15820,white,missouri, usa,21 hours left
1646,33500,ford,wagon,2019,clean vehicle,6140,silver,oklahoma, usa,2 days left
1647,24400,ford,edge,2019,clean vehicle,25552,gray,virginia, usa,2 days left
1648,13000,ford,focus,2016,clean vehicle,54984,black,west virginia, usa,2 days left
1649,48400,ford,max,2019,clean vehicle,24783,black,virginia, usa,2 days left
1650,26500,ford,door,2014,clean vehicle,148442,silver,west virginia, usa,2 days left
1651,46200,ford,max,2019,clean vehicle,34191,white,virginia, usa,2 days left
1652,9300,ford,door,2013,clean vehicle,82072,silver,west virginia, usa,2 days left
1653,13500,ford,door,2012,clean vehicle,104559,white,west virginia, usa,2 days left
1654,27600,ford,edge,2019,clean vehicle,13265,silver,virginia, usa,2 days left
1655,7400,ford,door,2013,clean vehicle,133314,red,west virginia, usa,2 days left
1656,26500,ford,edge,2019,clean vehicle,22458,gray,virginia, usa,2 days left
1657,26000,ford,door,2013,clean vehicle,70106,white,west virginia, usa,21 hours left
1658,24500,ford,edge,2019,clean vehicle,23712,black,virginia, usa,2 days left
1659,2100,ford,door,2012,clean vehicle,101848,red,west virginia, usa,21 hours left
1660,16700,ford,ecosport,2019,clean vehicle,14994,black,virginia, usa,2 days left
1661,17500,ford,edge,2015,clean vehicle,59726,gray,missouri, usa,2 days left
1662,17000,ford,escape,2019,clean vehicle,16448,gray,virginia, usa,2 days left
1663,22500,ford,door,2015,clean vehicle,28801,black,oklahoma, usa,2 days left
1664,34500,ford,f-150,2019,clean vehicle,28938,gray,michigan, usa,21 hours left
1665,16600,ford,ecosport,2019,clean vehicle,19022,black,virginia, usa,2 days left
1666,7500,ford,door,2014,clean vehicle,93832,silver,missouri, usa,21 hours left
1667,34500,ford,f-150,2019,clean vehicle,25046,white,michigan, usa,21 hours left
1668,25000,ford,edge,2019,clean vehicle,22318,black,virginia, usa,2 days left
1669,36000,ford,f-150,2019,clean vehicle,17301,gray,michigan, usa,21 hours left
1670,23700,ford,edge,2019,clean vehicle,27413,gray,virginia, usa,2 days left
1671,28600,ford,explorer,2019,clean vehicle,39733,silver,michigan, usa,21 hours left
1672,23500,ford,door,2013,clean vehicle,74195,brown,oklahoma, usa,2 days left
1673,25300,ford,explorer,2019,clean vehicle,44383,silver,michigan, usa,21 hours left
1674,24900,ford,flex,2019,clean vehicle,19151,white,virginia, usa,2 days left
1675,20300,ford,f-750,2012,clean vehicle,188394,white,missouri, usa,21 hours left
1676,23400,ford,fusion,2020,clean vehicle,2452,gray,michigan, usa,21 hours left
1677,14600,ford,fusion,2019,clean vehicle,36252,silver,virginia, usa,2 days left
1678,25500,ford,f-150,2019,clean vehicle,27136,silver,virginia, usa,2 days left
1679,14700,ford,fusion,2019,clean vehicle,35951,white,virginia, usa,2 days left
1680,33700,ford,f-150,2019,clean vehicle,35221,white,virginia, usa,2 days left
1681,33400,ford,f-150,2019,clean vehicle,33808,gray,virginia, usa,2 days left
1682,34000,ford,f-150,2019,clean vehicle,32022,black,michigan, usa,21 hours left
1683,17500,ford,fusion,2019,clean vehicle,34173,white,virginia, usa,2 days left
1684,14100,ford,fusion,2019,clean vehicle,24272,white,michigan, usa,21 hours left
1685,30000,ford,f-150,2019,clean vehicle,19055,black,virginia, usa,2 days left
1686,16500,ford,fusion,2019,clean vehicle,34822,red,michigan, usa,21 hours left
1687,30600,ford,f-150,2019,clean vehicle,15422,gray,virginia, usa,2 days left
1688,12800,ford,ecosport,2019,clean vehicle,24765,silver,nevada, usa,2 days left
1689,26000,ford,wagon,2019,clean vehicle,23019,white,virginia, usa,2 days left
1690,46000,ford,max,2019,clean vehicle,38243,black,texas, usa,21 hours left
1691,28500,ford,ranger,2019,clean vehicle,16509,white,virginia, usa,2 days left
1692,24300,ford,edge,2019,clean vehicle,18762,silver,nevada, usa,2 days left
1693,29000,ford,explorer,2019,clean vehicle,28854,no_color,texas, usa,21 hours left
1694,15300,ford,escape,2019,clean vehicle,17392,black,nevada, usa,2 days left
1695,27900,ford,mustang,2019,clean vehicle,13558,white,new mexico, usa,21 hours left
1696,24700,ford,edge,2019,clean vehicle,27082,black,nevada, usa,2 days left
1697,14400,ford,escape,2019,clean vehicle,17510,black,texas, usa,21 hours left
1698,15000,ford,ecosport,2019,clean vehicle,24662,white,nevada, usa,2 days left
1699,17200,ford,door,2014,clean vehicle,96076,black,florida, usa,18 hours left
1700,12800,ford,ecosport,2019,clean vehicle,22858,white,nevada, usa,2 days left
1701,46900,ford,explorer,2020,clean vehicle,740,gray,virginia, usa,21 hours left
1702,2800,ford,door,2013,clean vehicle,110748,gray,florida, usa,2 days left
1703,16200,ford,escape,2019,clean vehicle,25090,black,nevada, usa,2 days left
1704,25200,ford,escape,2020,clean vehicle,7,black,virginia, usa,21 hours left
1705,34800,ford,max,2019,clean vehicle,34277,silver,nevada, usa,2 days left
1706,52000,ford,srw,2019,clean vehicle,34527,white,texas, usa,21 hours left
1707,26000,ford,door,2017,clean vehicle,99923,white,texas, usa,1 days left
1708,40600,ford,expedition,2019,clean vehicle,39170,white,nevada, usa,2 days left
1709,55000,ford,srw,2019,clean vehicle,16569,no_color,texas, usa,21 hours left
1710,5000,ford,door,2015,clean vehicle,80612,black,texas, usa,1 days left
1711,36400,ford,max,2019,clean vehicle,36616,black,nevada, usa,2 days left
1712,7500,ford,door,2015,clean vehicle,92165,white,texas, usa,1 days left
1713,14700,ford,escape,2019,clean vehicle,44778,silver,nevada, usa,2 days left
1714,43900,ford,explorer,2020,clean vehicle,2089,no_color,south carolina, usa,21 hours left
1715,6400,ford,door,2013,clean vehicle,91652,red,texas, usa,1 days left
1716,41100,ford,expedition,2019,clean vehicle,35801,silver,nevada, usa,2 days left
1717,23000,ford,door,2013,clean vehicle,88781,white,texas, usa,1 days left
1718,13900,ford,escape,2019,clean vehicle,36978,blue,nevada, usa,2 days left
1719,19000,ford,door,2012,clean vehicle,189776,white,texas, usa,1 days left
1720,34800,ford,max,2019,clean vehicle,35233,white,nevada, usa,2 days left
1721,22000,ford,door,2012,clean vehicle,151641,white,texas, usa,1 days left
1722,16300,ford,escape,2019,clean vehicle,37044,white,nevada, usa,1 hours left
1723,18800,ford,escape,2019,clean vehicle,15835,green,virginia, usa,21 hours left
1724,13000,ford,cab,2012,clean vehicle,201187,white,texas, usa,1 days left
1725,40900,ford,max,2019,clean vehicle,41928,black,nevada, usa,2 days left
1726,47000,ford,expedition,2019,clean vehicle,37059,gray,virginia, usa,21 hours left
1727,12800,ford,door,2017,clean vehicle,33763,red,wisconsin, usa,14 hours left
1728,25500,ford,explorer,2019,clean vehicle,29850,gray,nevada, usa,2 days left
1729,17800,ford,escape,2019,clean vehicle,26675,black,virginia, usa,21 hours left
1730,25700,ford,f-150,2019,clean vehicle,17828,black,nevada, usa,2 days left
1731,17200,ford,escape,2019,clean vehicle,29632,white,virginia, usa,21 hours left
1732,35000,ford,srw,2019,clean vehicle,11544,white,new jersey, usa,2 hours left
1733,28800,ford,f-150,2019,clean vehicle,21976,white,nevada, usa,2 days left
1734,39200,ford,max,2019,clean vehicle,43617,black,tennessee, usa,21 hours left
1735,13600,ford,escape,2019,clean vehicle,49254,gray,pennsylvania, usa,1 days left
1736,24200,ford,f-150,2019,clean vehicle,51589,black,nevada, usa,2 days left
1737,46900,ford,max,2019,clean vehicle,41399,gray,virginia, usa,21 hours left
1738,26500,ford,f-150,2019,clean vehicle,11734,gray,pennsylvania, usa,1 days left
1739,24700,ford,explorer,2019,clean vehicle,41628,silver,nevada, usa,2 days left
1740,12600,ford,focus,2017,clean vehicle,15075,gray,new jersey, usa,7 days left
1741,31800,ford,f-150,2019,clean vehicle,26591,red,nevada, usa,2 days left
1742,24500,ford,f-150,2019,clean vehicle,22906,white,nevada, usa,2 days left
1743,26000,ford,f-150,2019,clean vehicle,33462,white,virginia, usa,21 hours left
1744,21000,ford,f-150,2017,clean vehicle,32747,gray,pennsylvania, usa,7 days left
1745,22500,ford,f-150,2019,clean vehicle,33717,white,nevada, usa,2 days left
1746,7700,ford,door,2017,clean vehicle,85218,black,pennsylvania, usa,1 days left
1747,23100,ford,f-150,2019,clean vehicle,23512,red,nevada, usa,2 days left
1748,9200,ford,door,2017,clean vehicle,57853,white,pennsylvania, usa,1 days left
1749,19600,ford,mustang,2019,clean vehicle,33324,gray,nevada, usa,2 days left
1750,11700,ford,door,2016,clean vehicle,23803,black,pennsylvania, usa,1 days left
1751,27300,ford,mustang,2019,clean vehicle,31260,blue,nevada, usa,2 days left
1752,14300,ford,edge,2016,clean vehicle,69428,white,pennsylvania, usa,1 days left
1753,23600,ford,transit,2019,clean vehicle,15755,white,nevada, usa,2 days left
1754,6200,ford,door,2016,clean vehicle,90946,gray,pennsylvania, usa,1 days left
1755,22400,ford,wagon,2019,clean vehicle,51370,white,nevada, usa,2 days left
1756,5700,ford,door,2016,clean vehicle,99941,black,pennsylvania, usa,1 days left
1757,23600,ford,transit,2019,clean vehicle,15456,white,nevada, usa,2 days left
1758,4600,ford,door,2016,clean vehicle,141603,gray,pennsylvania, usa,1 days left
1759,37500,ford,srw,2019,clean vehicle,2382,silver,nevada, usa,5 days left
1760,10700,ford,van,2016,clean vehicle,99544,white,pennsylvania, usa,1 days left
1761,31900,ford,srw,2019,clean vehicle,21546,black,nevada, usa,2 days left
1762,31600,ford,mustang,2019,clean vehicle,16293,black,georgia, usa,21 hours left
1763,12600,ford,escape,2018,clean vehicle,40375,gray,nevada, usa,2 days left
1764,5300,ford,door,2013,clean vehicle,143191,gray,pennsylvania, usa,1 days left
1765,3900,ford,fiesta,2018,clean vehicle,363,blue,nevada, usa,Listing Expired
1766,13000,ford,edge,2015,clean vehicle,59656,gray,florida, usa,4 days left
1767,11800,ford,ecosport,2018,clean vehicle,37878,black,nevada, usa,2 days left
1768,24600,ford,edge,2019,clean vehicle,20628,black,georgia, usa,21 hours left
1769,14500,ford,door,2014,clean vehicle,71205,black,florida, usa,4 days left
1770,24300,ford,explorer,2018,clean vehicle,26186,silver,nevada, usa,2 days left
1771,12300,ford,fusion,2018,clean vehicle,38157,white,nevada, usa,2 days left
